CustomerId,TransactionStartTime,Value,Amount,TransactionId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,TransactionStatus,IssuedDateLoan,AmountLoan,Currency,LoanId,PaidOnDate,IsFinalPayBack,InvestorId,DueDate,LoanApplicationId,PayBackId,ThirdPartyId,IsThirdPartyConfirmed,IsDefaulted,source_dataset,row_id,customer_prior_txn_count,customer_prior_abs_amount_sum,customer_prior_abs_value_sum,customer_prior_abs_amount_mean,customer_prior_abs_value_mean,customer_prior_max_abs_amount,customer_days_since_prev_txn,customer_tenure_days,customer_prior_unique_product_categories,customer_prior_unique_channels,customer_prior_same_product_count,customer_prior_same_channel_count,customer_prior_weekend_share,abs_amount,abs_value,amount_value_gap,amount_to_value_ratio,log_abs_amount,log_abs_value,txn_month,txn_day,txn_hour,txn_weekday,txn_is_weekend,issue_month,issue_day,issue_hour,issue_to_txn_minutes,log_customer_prior_abs_amount_sum,log_customer_prior_abs_value_sum,log_customer_prior_abs_amount_mean,log_customer_prior_abs_value_mean,log_customer_prior_max_abs_amount,log_customer_days_since_prev_txn,log_customer_tenure_days
CustomerId_237,2019-02-15 14:00:21,1000.0,-1000.0,TransactionId_1131,BatchId_2256,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-15 14:00:19,1060.0,UGX,LoanId_720,2019-02-19 18:14:21,1.0,InvestorId_1,2019-03-17 14:00:17,LoanApplicationId_897,PayBackId_1994,ThirdPartyId_1169,1.0,0,TRAIN,TRAIN_1306,27,28700.0,28700.0,1062.962962962963,1062.962962962963,4500.0,2.1574189814814817,33.124722222222225,3,2,21,9,0.3333333333333333,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,15,14,4,0,2.0,15.0,14.0,0.03333333333333333,10.264687244346277,10.264687244346277,6.969755860050398,6.969755860050398,8.412054873292933,1.1497549158417282,3.5300221134638536
CustomerId_232,2019-02-15 14:28:30,342000.0,-342000.0,TransactionId_791,BatchId_2575,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-15 14:28:28,25000.0,UGX,LoanId_753,2019-03-23 09:55:31,0.0,InvestorId_2,2019-03-17 14:28:24,LoanApplicationId_446,PayBackId_1261,ThirdPartyId_6,1.0,1,TRAIN,TRAIN_1311,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,15,14,4,0,2.0,15.0,14.0,0.03333333333333333,0.0,0.0,,,0.0,,0.0
CustomerId_47,2019-02-15 16:49:21,1000.0,-1000.0,TransactionId_54,BatchId_1518,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-15 16:49:19,1290.0,UGX,LoanId_178,2019-04-07 01:47:50,1.0,InvestorId_1,2019-03-17 16:49:16,LoanApplicationId_495,PayBackId_428,ThirdPartyId_253,1.0,0,TRAIN,TRAIN_1315,11,61100.0,64255.0,5554.545454545455,5841.363636363636,38500.0,2.1826273148148148,83.72622685185185,3,2,8,6,0.09090909090909091,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,15,16,4,0,2.0,15.0,16.0,0.03333333333333333,11.020283511637867,11.070630383611347,8.622551888890593,8.672890726194314,10.55843949396453,1.1577070553043467,4.439425197787825
CustomerId_237,2019-02-15 16:51:00,500.0,-500.0,TransactionId_689,BatchId_2022,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-15 16:50:58,530.0,UGX,LoanId_801,2019-02-19 17:21:06,1.0,InvestorId_1,2019-03-17 16:50:56,LoanApplicationId_1092,PayBackId_1258,ThirdPartyId_1509,1.0,0,TRAIN,TRAIN_1316,28,29700.0,29700.0,1060.7142857142858,1060.7142857142858,4500.0,0.11850694444444444,33.243229166666666,3,2,22,10,0.32142857142857145,500.0,500.0,0.0,1.0,6.2166061010848646,6.2166061010848646,2,15,16,4,0,2.0,15.0,16.0,0.03333333333333333,10.298935994257638,10.298935994257638,6.967640131438361,6.967640131438361,8.412054873292933,0.11199471064083805,3.5334888566007976
CustomerId_315,2019-02-15 17:25:15,1000.0,-1000.0,TransactionId_237,BatchId_1658,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-15 17:25:14,1250.0,UGX,LoanId_475,2019-03-29 20:05:49,1.0,InvestorId_1,2019-03-17 17:25:11,LoanApplicationId_553,PayBackId_842,ThirdPartyId_195,1.0,0,TRAIN,TRAIN_1317,61,152000.0,152000.0,2491.8032786885246,2491.8032786885246,10000.0,1.231111111111111,93.28523148148147,3,2,18,17,0.14754098360655737,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,15,17,4,0,2.0,15.0,17.0,0.016666666666666666,11.931642378754141,11.931642378754141,7.821163170938933,7.821163170938933,9.210440366976517,0.8024997174873091,4.546324565301093
CustomerId_369,2019-02-15 17:29:36,700.0,-700.0,TransactionId_1287,BatchId_1186,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-15 17:29:35,746.0,UGX,LoanId_576,2019-02-21 15:11:50,1.0,InvestorId_1,2019-03-17 17:29:33,LoanApplicationId_130,PayBackId_660,ThirdPartyId_43,1.0,0,TRAIN,TRAIN_1318,205,452900.0,452900.0,2209.268292682927,2209.268292682927,50000.0,1.4604050925925927,28.846921296296298,3,2,157,43,0.17073170731707318,700.0,700.0,0.0,1.0,6.55250788703459,6.55250788703459,2,15,17,4,0,2.0,15.0,17.0,0.016666666666666666,13.023428837534802,13.023428837534802,7.700869186547527,7.700869186547527,10.819798284210286,0.9003260081729679,3.39608169536685
CustomerId_233,2019-02-15 19:23:55,5000.0,-5000.0,TransactionId_2287,BatchId_178,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-15 19:23:54,5200.0,UGX,LoanId_90,2019-02-15 20:01:40,1.0,InvestorId_2,2019-03-17 19:23:51,LoanApplicationId_597,PayBackId_757,ThirdPartyId_1433,1.0,0,TRAIN,TRAIN_1320,52,690665.0,703765.0,13282.01923076923,13533.942307692309,115000.0,0.4519444444444444,119.37872685185185,6,2,39,22,0.11538461538461539,5000.0,5000.0,0.0,1.0,8.517393171418904,8.517393171418904,2,15,19,4,0,2.0,15.0,19.0,0.016666666666666666,13.44541162844197,13.464201193523952,9.494241748904491,9.513029939585849,11.652696102959753,0.37290365426872046,4.790642829986707
CustomerId_282,2019-02-15 21:23:59,5000.0,-5000.0,TransactionId_2060,BatchId_985,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-15 21:23:57,5300.0,UGX,LoanId_568,2019-02-20 20:53:36,1.0,InvestorId_1,2019-03-17 21:23:54,LoanApplicationId_48,PayBackId_148,ThirdPartyId_935,1.0,0,TRAIN,TRAIN_1321,256,737740.0,737740.0,2881.796875,2881.796875,40000.0,0.6887152777777777,45.68739583333333,3,1,227,0,0.328125,5000.0,5000.0,0.0,1.0,8.517393171418904,8.517393171418904,2,15,21,4,0,2.0,15.0,21.0,0.03333333333333333,13.511348093476284,13.511348093476284,7.966516239034158,7.966516239034158,10.596659732783579,0.5239680491795033,3.8434742317437376
CustomerId_376,2019-02-16 05:36:53,13000.0,-13000.0,TransactionId_2595,BatchId_693,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-16 05:36:51,18265.0,UGX,LoanId_1282,2019-04-30 07:45:30,1.0,InvestorId_1,2019-03-18 05:36:33,LoanApplicationId_518,PayBackId_1444,ThirdPartyId_1277,1.0,0,TRAIN,TRAIN_1322,4,13000.0,13000.0,3250.0,3250.0,10000.0,45.46961805555556,60.836087962962964,1,1,4,4,0.5,13000.0,13000.0,0.0,1.0,9.472781556562168,9.472781556562168,2,16,5,5,1,2.0,16.0,5.0,0.03333333333333333,9.472781556562168,9.472781556562168,8.086717920303906,8.086717920303906,9.210440366976517,3.8387987239014043,4.124487141653338
CustomerId_247,2019-02-16 06:35:37,20000.0,-20000.0,TransactionId_334,BatchId_1265,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,2019-02-16 06:35:35,29700.0,UGX,LoanId_924,2019-06-06 10:10:12,1.0,InvestorId_2,2019-03-18 06:35:33,LoanApplicationId_1491,PayBackId_338,ThirdPartyId_1031,1.0,0,TRAIN,TRAIN_1323,4,90000.0,93200.0,22500.0,23300.0,40000.0,6.678819444444445,20.56792824074074,2,2,0,2,1.0,20000.0,20000.0,0.0,1.0,9.90353755128617,9.90353755128617,2,16,6,5,1,2.0,16.0,6.0,0.03333333333333333,11.407576060361786,11.442513730229855,10.021315031649332,10.056251557087757,10.596659732783579,2.0384658171724355,3.0712074076073708
CustomerId_247,2019-02-16 06:38:34,32900.0,-30000.0,TransactionId_468,BatchId_2276,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,2019-02-16 06:38:32,48857.0,UGX,LoanId_633,2019-06-06 10:08:30,1.0,InvestorId_2,2019-03-18 06:38:30,LoanApplicationId_1026,PayBackId_1253,ThirdPartyId_492,1.0,0,TRAIN,TRAIN_1324,5,110000.0,113200.0,22000.0,22640.0,40000.0,0.0020486111111111113,20.56997685185185,3,2,1,3,1.0,30000.0,32900.0,-2900.0,0.9118541033434651,10.308985993422082,10.401258331428318,2,16,6,5,1,2.0,16.0,6.0,0.03333333333333333,11.608244735642321,11.636920278634463,9.99884318585288,10.027517700952979,10.596659732783579,0.0020465155688482147,3.071302387236458
CustomerId_213,2019-02-16 08:18:53,1000.0,-1000.0,TransactionId_1436,BatchId_2386,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-16 08:18:52,1440.0,UGX,LoanId_602,2019-05-07 14:07:34,1.0,InvestorId_1,2019-03-18 08:18:50,LoanApplicationId_812,PayBackId_702,ThirdPartyId_1093,1.0,0,TRAIN,TRAIN_1326,11,9500.0,9500.0,863.6363636363636,863.6363636363636,1000.0,1.1466666666666667,39.095868055555556,1,2,11,3,0.0,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,16,8,5,1,2.0,16.0,8.0,0.016666666666666666,9.15915233520675,9.15915233520675,6.762309029684015,6.762309029684015,6.90875477931522,0.7639162514481526,3.6912732879948447
CustomerId_399,2019-02-16 10:00:42,11200.0,-10000.0,TransactionId_858,BatchId_562,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,2019-02-16 10:00:41,14504.0,UGX,LoanId_1179,2019-04-08 16:54:31,1.0,InvestorId_2,2019-03-18 10:00:36,LoanApplicationId_806,PayBackId_1512,ThirdPartyId_202,1.0,0,TRAIN,TRAIN_1327,32,755000.0,783880.0,23593.75,24496.25,115000.0,2.655300925925926,43.899849537037035,5,2,12,20,0.15625,10000.0,11200.0,-1200.0,0.8928571428571429,9.210440366976517,9.32375833901174,2,16,10,5,1,2.0,16.0,10.0,0.016666666666666666,13.534474352733596,13.572012502097643,10.068779508639215,10.10631614533493,11.652696102959753,1.2961784224872652,3.8044344436743764
CustomerId_99,2019-02-16 10:03:50,1000.0,-1000.0,TransactionId_1545,BatchId_1437,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-16 10:03:49,1305.0,UGX,LoanId_1488,2019-04-10 16:45:38,1.0,InvestorId_1,2019-03-18 10:03:46,LoanApplicationId_310,PayBackId_66,ThirdPartyId_1190,1.0,0,TRAIN,TRAIN_1328,24,33000.0,33000.0,1375.0,1375.0,5000.0,1.0186111111111111,78.05354166666666,3,2,17,20,0.0,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,16,10,5,1,2.0,16.0,10.0,0.016666666666666666,10.404293143019792,10.404293143019792,7.226936018493289,7.226936018493289,8.517393171418904,0.7024097061724346,4.370125365519246
CustomerId_237,2019-02-16 10:47:32,1000.0,-1000.0,TransactionId_1406,BatchId_926,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-16 10:47:31,1080.0,UGX,LoanId_1347,2019-02-24 19:13:09,1.0,InvestorId_1,2019-03-18 10:47:28,LoanApplicationId_717,PayBackId_383,ThirdPartyId_161,1.0,0,TRAIN,TRAIN_1329,29,30200.0,30200.0,1041.3793103448277,1041.3793103448277,4500.0,0.7475925925925926,33.99082175925926,3,2,23,11,0.3103448275862069,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,16,10,5,1,2.0,16.0,10.0,0.016666666666666666,10.315630315397533,10.315630315397533,6.949261177517753,6.949261177517753,8.412054873292933,0.5582391794689673,3.5550857916499505
CustomerId_237,2019-02-16 13:49:48,1000.0,-1000.0,TransactionId_2264,BatchId_561,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-16 13:49:46,1080.0,UGX,LoanId_171,2019-02-24 19:24:45,1.0,InvestorId_1,2019-03-18 13:49:36,LoanApplicationId_360,PayBackId_442,ThirdPartyId_1943,1.0,0,TRAIN,TRAIN_1330,30,31200.0,31200.0,1040.0,1040.0,4500.0,0.12657407407407406,34.11739583333333,3,2,24,12,0.3333333333333333,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,16,13,5,1,2.0,16.0,13.0,0.03333333333333333,10.348205424565993,10.348205424565993,6.947937068614969,6.947937068614969,8.412054873292933,0.119181234675138,3.5586966154861184
CustomerId_402,2019-02-16 14:42:38,2000.0,-2000.0,TransactionId_688,BatchId_1690,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-16 14:42:36,2510.0,UGX,LoanId_616,2019-03-31 15:46:51,1.0,InvestorId_1,2019-03-18 14:42:33,LoanApplicationId_1040,PayBackId_617,ThirdPartyId_1863,1.0,0,TRAIN,TRAIN_1332,23,131100.0,131100.0,5700.0,5700.0,17300.0,4.14488425925926,42.1659375,3,2,16,12,0.2608695652173913,2000.0,2000.0,0.0,1.0,7.601402334583733,7.601402334583733,2,16,14,5,1,2.0,16.0,14.0,0.03333333333333333,11.783723297487764,11.783723297487764,8.648396877031582,8.648396877031582,9.758519582283522,1.6380028732621843,3.765051700436921
CustomerId_247,2019-02-17 04:04:33,10000.0,-10000.0,TransactionId_1113,BatchId_1398,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,1,2019-02-17 04:04:32,14850.0,UGX,LoanId_755,2019-05-24 13:36:15,1.0,InvestorId_2,2019-03-19 04:04:29,LoanApplicationId_402,PayBackId_450,ThirdPartyId_911,1.0,0,TRAIN,TRAIN_1336,6,140000.0,146100.0,23333.333333333332,24350.0,40000.0,0.8930439814814815,21.463020833333335,3,2,1,4,1.0,10000.0,10000.0,0.0,1.0,9.210440366976517,9.210440366976517,2,17,4,6,1,2.0,17.0,4.0,0.016666666666666666,11.849404844423074,11.892053442342334,10.057681088587902,10.100328195429285,10.596659732783579,0.6381861057034468,3.111870438633671
CustomerId_213,2019-02-17 05:58:42,1000.0,-1000.0,TransactionId_1953,BatchId_2350,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-17 05:58:40,1435.0,UGX,LoanId_1516,2019-05-07 14:09:34,1.0,InvestorId_1,2019-03-19 05:58:37,LoanApplicationId_904,PayBackId_644,ThirdPartyId_118,1.0,0,TRAIN,TRAIN_1337,12,10500.0,10500.0,875.0,875.0,1000.0,0.9026504629629629,39.998518518518516,1,2,12,4,0.08333333333333333,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,17,5,6,1,2.0,17.0,5.0,0.03333333333333333,9.259225769705994,9.259225769705994,6.775366090936392,6.775366090936392,6.90875477931522,0.6432478945978282,3.7135359323567996
CustomerId_145,2019-02-17 13:42:04,53500.0,-50000.0,TransactionId_1442,BatchId_501,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,1,2019-02-17 13:42:02,58583.0,UGX,LoanId_299,2019-02-28 15:04:20,1.0,InvestorId_2,2019-03-19 13:41:59,LoanApplicationId_1160,PayBackId_735,ThirdPartyId_764,1.0,0,TRAIN,TRAIN_1340,13,590000.0,605750.0,45384.61538461538,46596.153846153844,200000.0,12.970717592592592,60.84020833333334,5,2,4,10,0.23076923076923078,50000.0,53500.0,-3500.0,0.9345794392523364,10.819798284210286,10.887455624298198,2,17,13,6,1,2.0,17.0,13.0,0.03333333333333333,13.28787951079572,13.314224289523468,10.722950492075928,10.749294741985713,12.206077645517674,2.6369635386348724,4.124553773182504
CustomerId_233,2019-02-17 18:26:59,5000.0,-5000.0,TransactionId_2378,BatchId_2,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,1,2019-02-17 18:26:58,5475.0,UGX,LoanId_1001,2019-03-01 14:14:49,1.0,InvestorId_2,2019-03-19 18:26:55,LoanApplicationId_520,PayBackId_318,ThirdPartyId_64,1.0,0,TRAIN,TRAIN_1342,53,695665.0,708765.0,13125.754716981131,13372.924528301886,115000.0,1.960462962962963,121.33918981481482,6,2,40,23,0.11320754716981132,5000.0,5000.0,0.0,1.0,8.517393171418904,8.517393171418904,2,17,18,6,1,2.0,17.0,18.0,0.016666666666666666,13.4526249390774,13.471280708725196,9.482407771246121,9.501062159432298,11.652696102959753,1.0853456625121687,4.806797431386204
CustomerId_399,2019-02-18 07:48:13,5000.0,-5000.0,TransactionId_2478,BatchId_1993,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2019-02-18 07:48:12,6425.0,UGX,LoanId_976,2019-04-08 16:56:18,1.0,InvestorId_2,2019-03-20 07:48:09,LoanApplicationId_667,PayBackId_1858,ThirdPartyId_1541,1.0,0,TRAIN,TRAIN_1347,34,785000.0,816880.0,23088.235294117647,24025.882352941175,115000.0,1.1647916666666667,45.80784722222222,5,2,12,22,0.20588235294117646,5000.0,5000.0,0.0,1.0,8.517393171418904,8.517393171418904,2,18,7,0,0,2.0,18.0,7.0,0.016666666666666666,13.573440270649085,13.613248708398682,10.047121783312353,10.086928580527529,11.652696102959753,0.7723241289566645,3.846050864556113
CustomerId_237,2019-02-18 09:21:11,1000.0,-1000.0,TransactionId_569,BatchId_1928,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-18 09:21:08,1070.0,UGX,LoanId_1141,2019-02-24 19:27:43,1.0,InvestorId_1,2019-03-20 09:21:05,LoanApplicationId_1468,PayBackId_1922,ThirdPartyId_806,1.0,0,TRAIN,TRAIN_1349,31,32200.0,32200.0,1038.7096774193549,1038.7096774193549,4500.0,1.8134606481481481,35.930856481481484,3,2,25,13,0.3548387096774194,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,18,9,0,0,2.0,18.0,9.0,0.05,10.379752786950895,10.379752786950895,6.946696796836495,6.946696796836495,8.412054873292933,1.0344152729969163,3.609047420620493
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,16000.0,UGX,LoanId_1227,2019-02-28 07:08:06,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_264,ThirdPartyId_1472,1.0,0,TRAIN,TRAIN_1350,0,0.0,0.0,,,0.0,,0.0,0,0,0,0,,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,0.0,0.0,,,0.0,,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,16000.0,UGX,LoanId_1227,2019-03-04 09:12:00,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_1473,ThirdPartyId_200,1.0,0,TRAIN,TRAIN_1351,1,342000.0,342000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,1,1,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,12.742568940017076,12.742568940017076,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,20000.0,UGX,LoanId_1227,2019-03-12 07:34:19,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_550,ThirdPartyId_782,1.0,0,TRAIN,TRAIN_1352,2,684000.0,684000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,2,2,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,13.435714658591923,13.435714658591923,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,20000.0,UGX,LoanId_1227,2019-03-18 08:37:07,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_320,ThirdPartyId_353,1.0,0,TRAIN,TRAIN_1353,3,1026000.0,1026000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,3,3,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,13.841179279371246,13.841179279371246,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,16000.0,UGX,LoanId_1227,2019-03-28 05:54:13,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_627,ThirdPartyId_871,1.0,0,TRAIN,TRAIN_1354,4,1368000.0,1368000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,4,4,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,14.128861108158517,14.128861108158517,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,20000.0,UGX,LoanId_1227,2019-04-12 07:02:18,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_1544,ThirdPartyId_379,1.0,0,TRAIN,TRAIN_1355,5,1710000.0,1710000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,5,5,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,14.352004513273993,14.352004513273993,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,50000.0,UGX,LoanId_1227,2019-05-03 07:54:19,0.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_272,ThirdPartyId_1821,1.0,0,TRAIN,TRAIN_1356,6,2052000.0,2052000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,6,6,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,14.534325972602113,14.534325972602113,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_137,2019-02-18 09:21:51,342000.0,-342000.0,TransactionId_2468,BatchId_2579,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,1,2019-02-18 09:21:50,34000.0,UGX,LoanId_1227,2019-05-14 09:33:20,1.0,InvestorId_2,2019-03-20 09:21:47,LoanApplicationId_541,PayBackId_1898,ThirdPartyId_2012,1.0,0,TRAIN,TRAIN_1357,7,2394000.0,2394000.0,342000.0,342000.0,342000.0,0.0,0.0,1,1,7,7,0.0,342000.0,342000.0,0.0,1.0,12.742568940017076,12.742568940017076,2,18,9,0,0,2.0,18.0,9.0,0.016666666666666666,14.688476582810912,14.688476582810912,12.742568940017076,12.742568940017076,12.742568940017076,0.0,0.0
CustomerId_326,2019-02-18 14:14:02,1000.0,-1000.0,TransactionId_1821,BatchId_856,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-18 14:14:01,950.0,UGX,LoanId_614,2019-02-22 05:46:50,0.0,InvestorId_1,2019-03-20 14:13:58,LoanApplicationId_1218,PayBackId_1105,ThirdPartyId_551,1.0,0,TRAIN,TRAIN_1360,42,195621.0,195621.0,4657.642857142857,4657.642857142857,20000.0,0.011342592592592593,79.08689814814815,4,2,29,14,0.14285714285714285,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,18,14,0,0,2.0,18.0,14.0,0.016666666666666666,12.183939504695706,12.183939504695706,8.44647945233053,8.44647945233053,9.90353755128617,0.011278747713279882,4.383112272008208
CustomerId_326,2019-02-18 14:14:02,1000.0,-1000.0,TransactionId_1821,BatchId_856,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,1,2019-02-18 14:14:01,140.0,UGX,LoanId_614,2019-03-01 04:00:43,1.0,InvestorId_1,2019-03-20 14:13:58,LoanApplicationId_1218,PayBackId_221,ThirdPartyId_257,1.0,0,TRAIN,TRAIN_1361,43,196621.0,196621.0,4572.581395348837,4572.581395348837,20000.0,0.0,79.08689814814815,4,2,30,15,0.13953488372093023,1000.0,1000.0,0.0,1.0,6.90875477931522,6.90875477931522,2,18,14,0,0,2.0,18.0,14.0,0.016666666666666666,12.18903838277438,12.18903838277438,8.428051852106268,8.428051852106268,9.90353755128617,0.0,4.383112272008208
CustomerId_180,2019-02-18 16:15:05,5000.0,-5000.0,TransactionId_2567,BatchId_1360,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,1,2019-02-18 16:15:04,5450.0,UGX,LoanId_799,2019-03-01 13:38:24,1.0,InvestorId_1,2019-03-20 16:15:01,LoanApplicationId_1621,PayBackId_2019,ThirdPartyId_1804,1.0,0,TRAIN,TRAIN_1362,52,270000.0,270000.0,5192.307692307692,5192.307692307692,50000.0,0.9252199074074074,48.64490740740741,2,2,22,9,0.15384615384615385,5000.0,5000.0,0.0,1.0,8.517393171418904,8.517393171418904,2,18,16,0,0,2.0,18.0,16.0,0.016666666666666666,12.506180941677357,12.506180941677357,8.555126093448104,8.555126093448104,10.819798284210286,0.6550401988293658,3.9048958153897986
